,player,player_link,number,class,pos,height,weight,hometown,high_school,rsci,summary,season,date_game,school_name,game_location,opp_name,game_type,game_result,gs,mp,fg,fga,fg_pct,fg2,fg2a,fg2_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts
321,David McCormack,/cbb/players/david-mccormack-1.html,33,SR,F,6-10,265,"Norfolk, VA",Oak Hill Academy,30 (2018)," 10.1 Pts, 7.1 Reb, 1.0 Ast",2021-22,2022-01-24,Kansas,,Texas Tech,REG,W,1,23,3,5,.600,3,5,.600,0,0,,7,8,.875,3,2,5,1,0,0,0,1,13
322,David McCormack,/cbb/players/david-mccormack-1.html,33,SR,F,6-10,265,"Norfolk, VA",Oak Hill Academy,30 (2018)," 10.1 Pts, 7.1 Reb, 1.0 Ast",2021-22,2022-01-29,Kansas,,Kentucky,REG,L,1,16,1,2,.500,1,2,.500,0,0,,1,2,.500,0,1,1,0,0,0,2,1,3
323,David McCormack,/cbb/players/david-mccormack-1.html,33,SR,F,6-10,265,"Norfolk, VA",Oak Hill Academy,30 (2018)," 10.1 Pts, 7.1 Reb, 1.0 Ast",2021-22,2022-02-01,Kansas,@,Iowa State,REG,W,1,31,7,7,1.000,7,7,1.000,0,0,,0,0,,5,9,14,2,1,2,4,0,14
324,David McCormack,/cbb/players/david-mccormack-1.html,33,SR,F,6-10,265,"Norfolk, VA",Oak Hill Academy,30 (2018)," 10.1 Pts, 7.1 Reb, 1.0 Ast",2021-22,2022-02-05,Kansas,,Baylor,REG,W,1,21,1,6,.167,1,6,.167,0,0,,7,8,.875,4,4,8,1,0,1,2,2,9
325,David McCormack,/cbb/players/david-mccormack-1.html,33,SR,F,6-10,265,"Norfolk, VA",Oak Hill Academy,30 (2018)," 10.1 Pts, 7.1 Reb, 1.0 Ast",2021-22,2022-02-07,Kansas,@,Texas,REG,L,1,30,6,10,.600,6,10,.600,0,0,,4,6,.667,2,5,7,0,0,2,2,3,16
326,David McCormack,/cbb/players/david-mccormack-1.html,33,SR,F,6-10,265,"Norfolk, VA",Oak Hill Academy,30 (2018)," 10.1 Pts, 7.1 Reb, 1.0 Ast",2021-22,2022-02-12,Kansas,,Oklahoma,REG,W,1,18,5,8,.625,5,8,.625,0,0,,1,2,.500,3,1,4,0,0,1,2,2,11
327,David McCormack,/cbb/players/david-mccormack-1.html,33,SR,F,6-10,265,"Norfolk, VA",Oak Hill Academy,30 (2018)," 10.1 Pts, 7.1 Reb, 1.0 Ast",2021-22,2022-02-14,Kansas,,Oklahoma State,REG,W,1,29,4,10,.400,4,10,.400,0,0,,4,4,1.000,5,7,12,3,0,2,2,1,12
328,David McCormack,/cbb/players/david-mccormack-1.html,33,SR,F,6-10,265,"Norfolk, VA",Oak Hill Academy,30 (2018)," 10.1 Pts, 7.1 Reb, 1.0 Ast",2021-22,2022-02-19,Kansas,@,West Virginia,REG,W,1,25,7,12,.583,7,12,.583,0,0,,5,7,.714,5,6,11,2,0,0,3,4,19
329,David McCormack,/cbb/players/david-mccormack-1.html,33,SR,F,6-10,265,"Norfolk, VA",Oak Hill Academy,30 (2018)," 10.1 Pts, 7.1 Reb, 1.0 Ast",2021-22,2022-02-22,Kansas,,Kansas State,REG,W,1,19,2,6,.333,2,6,.333,0,0,,1,1,1.000,2,1,3,2,1,0,1,2,5
330,David McCormack,/cbb/players/david-mccormack-1.html,33,SR,F,6-10,265,"Norfolk, VA",Oak Hill Academy,30 (2018)," 10.1 Pts, 7.1 Reb, 1.0 Ast",2021-22,2022-02-26,Kansas,@,Baylor,REG,L,1,31,4,11,.364,4,11,.364,0,0,,2,3,.667,7,6,13,2,2,0,0,3,10
331,David McCormack,/cbb/players/david-mccormack-1.html,33,SR,F,6-10,265,"Norfolk, VA",Oak Hill Academy,30 (2018)," 10.1 Pts, 7.1 Reb, 1.0 Ast",2021-22,2022-03-01,Kansas,@,TCU,REG,L,1,21,2,6,.333,2,6,.333,0,0,,7,9,.778,6,2,8,0,0,0,1,2,11
332,David McCormack,/cbb/players/david-mccormack-1.html,33,SR,F,6-10,265,"Norfolk, VA",Oak Hill Academy,30 (2018)," 10.1 Pts, 7.1 Reb, 1.0 Ast",2021-22,2022-03-03,Kansas,,TCU,REG,W,1,27,2,7,.286,2,7,.286,0,0,,6,6,1.000,1,3,4,1,0,0,1,3,10
333,David McCormack,/cbb/players/david-mccormack-1.html,33,SR,F,6-10,265,"Norfolk, VA",Oak Hill Academy,30 (2018)," 10.1 Pts, 7.1 Reb, 1.0 Ast",2021-22,2022-03-05,Kansas,,Texas,REG,W,1,36,6,13,.462,6,13,.462,0,0,,10,10,1.000,2,8,10,1,1,1,1,4,22
334,David McCormack,/cbb/players/david-mccormack-1.html,33,SR,F,6-10,265,"Norfolk, VA",Oak Hill Academy,30 (2018)," 10.1 Pts, 7.1 Reb, 1.0 Ast",2021-22,2022-03-10,Kansas,N,West Virginia,CTOURN,W,1,10,2,4,.500,2,4,.500,0,0,,5,6,.833,3,2,5,0,0,0,3,2,9
335,David McCormack,/cbb/players/david-mccormack-1.html,33,SR,F,6-10,265,"Norfolk, VA",Oak Hill Academy,30 (2018)," 10.1 Pts, 7.1 Reb, 1.0 Ast",2021-22,2022-03-11,Kansas,N,TCU,CTOURN,W,1,13,1,3,.333,1,3,.333,0,0,,3,4,.750,1,1,2,1,0,1,0,3,5
336,David McCormack,/cbb/players/david-mccormack-1.html,33,SR,F,6-10,265,"Norfolk, VA",Oak Hill Academy,30 (2018)," 10.1 Pts, 7.1 Reb, 1.0 Ast",2021-22,2022-03-12,Kansas,N,Texas Tech,CTOURN,W,1,29,5,10,.500,5,9,.556,0,1,.000,8,9,.889,4,7,11,1,0,0,4,1,18
337,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2019-20,2019-11-05,Kansas,N,Duke,REG,L,0,2,0,1,.000,0,0,,0,1,.000,0,0,,0,0,0,0,0,0,1,1,0
338,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2019-20,2019-11-08,Kansas,,UNC Greensboro,REG,W,0,0,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
339,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2020-11-26,Kansas,N,Gonzaga,REG,L,1,22,5,11,.455,5,8,.625,0,3,.000,1,3,.333,3,1,4,2,0,0,2,3,11
340,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2020-11-27,Kansas,N,St. Joseph's,REG,W,0,24,4,8,.500,4,6,.667,0,2,.000,6,9,.667,3,6,9,3,0,1,1,1,14
341,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2020-12-01,Kansas,N,Kentucky,REG,W,1,31,8,16,.500,6,11,.545,2,5,.400,5,8,.625,3,7,10,0,0,0,3,4,23
342,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2020-12-03,Kansas,,Washburn,REG,W,1,20,4,6,.667,1,1,1.000,3,5,.600,2,4,.500,1,5,6,0,0,0,2,1,13
343,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2020-12-05,Kansas,,North Dakota State,REG,W,1,33,5,15,.333,4,10,.400,1,5,.200,3,3,1.000,4,11,15,1,0,0,1,2,14
344,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2020-12-08,Kansas,,Creighton,REG,W,1,32,8,12,.667,4,6,.667,4,6,.667,3,5,.600,4,6,10,1,0,0,2,3,23
345,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2020-12-11,Kansas,,Omaha,REG,W,1,16,3,5,.600,2,2,1.000,1,3,.333,2,2,1.000,2,5,7,1,0,0,0,0,9
346,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2020-12-17,Kansas,@,Texas Tech,REG,W,1,29,2,4,.500,1,1,1.000,1,3,.333,2,2,1.000,0,3,3,2,1,1,4,3,7
347,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2020-12-22,Kansas,,West Virginia,REG,W,1,32,6,14,.429,2,4,.500,4,10,.400,1,3,.333,4,3,7,4,0,0,1,1,17
348,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2021-01-02,Kansas,,Texas,REG,L,1,34,6,13,.462,4,7,.571,2,6,.333,6,8,.750,2,5,7,0,2,0,2,1,20
349,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2021-01-05,Kansas,@,TCU,REG,W,1,35,5,10,.500,4,7,.571,1,3,.333,5,8,.625,2,6,8,6,1,0,1,1,16
350,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2021-01-09,Kansas,,Oklahoma,REG,W,1,29,2,4,.500,0,1,.000,2,3,.667,3,4,.750,1,10,11,3,0,0,7,1,9
351,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2021-01-12,Kansas,@,Oklahoma State,REG,L,1,32,2,7,.286,2,3,.667,0,4,.000,0,0,,1,4,5,3,0,0,3,3,4
352,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2021-01-18,Kansas,@,Baylor,REG,L,1,22,2,7,.286,2,5,.400,0,2,.000,0,0,,1,4,5,3,0,0,1,0,4
353,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2021-01-23,Kansas,@,Oklahoma,REG,L,1,31,5,7,.714,3,4,.750,2,3,.667,1,3,.333,0,0,0,0,1,1,3,2,13
354,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2021-01-28,Kansas,,TCU,REG,W,1,18,0,6,.000,0,3,.000,0,3,.000,0,0,,0,4,4,1,0,0,2,1,0
355,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2021-01-30,Kansas,@,Tennessee,REG,L,0,21,2,7,.286,0,2,.000,2,5,.400,4,6,.667,3,6,9,6,0,0,1,1,10
356,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2021-02-02,Kansas,,Kansas State,REG,W,1,23,3,13,.231,1,7,.143,2,6,.333,2,3,.667,3,3,6,3,0,0,2,2,10
357,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2021-02-06,Kansas,@,West Virginia,REG,L,1,40,6,13,.462,4,8,.500,2,5,.400,2,5,.400,5,9,14,4,0,0,3,4,16
358,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2021-02-08,Kansas,,Oklahoma State,REG,W,1,36,4,12,.333,4,9,.444,0,3,.000,3,4,.750,2,9,11,1,0,1,4,4,11
359,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2021-02-11,Kansas,,Iowa State,REG,W,1,25,7,10,.700,6,8,.750,1,2,.500,1,2,.500,4,7,11,1,0,0,1,1,16
360,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2021-02-13,Kansas,@,Iowa State,REG,W,1,39,7,15,.467,3,7,.429,4,8,.500,4,5,.800,3,7,10,4,0,0,1,0,22
361,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2021-02-17,Kansas,@,Kansas State,REG,W,1,30,3,8,.375,2,5,.400,1,3,.333,4,6,.667,1,8,9,1,0,0,1,0,11
362,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2021-02-20,Kansas,,Texas Tech,REG,W,1,37,4,12,.333,2,6,.333,2,6,.333,1,3,.333,3,8,11,1,2,1,0,2,11
363,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2021-02-23,Kansas,@,Texas,REG,L,1,41,4,12,.333,3,7,.429,1,5,.200,7,11,.636,4,9,13,3,1,1,2,2,16
364,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2021-02-27,Kansas,,Baylor,REG,W,1,31,3,6,.500,3,4,.750,0,2,.000,1,4,.250,3,11,14,0,1,2,4,1,7
365,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2021-03-04,Kansas,,UTEP,REG,W,1,17,1,7,.143,0,3,.000,1,4,.250,0,2,.000,1,1,2,0,0,1,0,2,3
366,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2021-03-11,Kansas,,Oklahoma,CTOURN,W,1,33,2,10,.200,1,5,.200,1,5,.200,4,4,1.000,1,8,9,3,2,0,1,0,9
367,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2020-21,2021-03-22,Kansas,N,USC,NCAA,L,0,9,0,3,.000,0,3,.000,0,0,,2,2,1.000,0,0,0,1,1,0,1,2,2
368,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2021-11-25,Kansas,N,North Texas,REG,W,0,18,3,4,.750,3,3,1.000,0,1,.000,1,3,.333,2,3,5,4,0,0,1,1,7
369,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2021-11-26,Kansas,N,Dayton,REG,L,0,23,0,4,.000,0,1,.000,0,3,.000,1,4,.250,1,1,2,1,1,0,2,0,1
370,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2021-11-28,Kansas,N,Iona,REG,W,0,12,2,6,.333,2,6,.333,0,0,,1,3,.333,1,4,5,1,1,0,0,1,5
371,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2021-12-03,Kansas,@,St. John's (NY),REG,W,0,16,2,8,.250,2,4,.500,0,4,.000,1,2,.500,1,8,9,0,0,0,0,3,5
372,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2021-12-07,Kansas,,UTEP,REG,W,0,21,1,5,.200,0,1,.000,1,4,.250,0,0,,0,7,7,3,2,0,1,3,3
373,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2021-12-11,Kansas,,Missouri,REG,W,0,18,3,6,.500,3,4,.750,0,2,.000,1,2,.500,1,3,4,0,0,0,1,1,7
374,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2021-12-18,Kansas,,Stephen F. Austin,REG,W,0,20,5,10,.500,5,9,.556,0,1,.000,0,0,,1,3,4,1,1,0,0,0,10
375,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2021-12-29,Kansas,,Nevada,REG,W,0,21,3,5,.600,2,3,.667,1,2,.500,0,0,,1,9,10,0,1,1,1,0,7
376,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-01-01,Kansas,,George Mason,REG,W,1,26,3,9,.333,3,4,.750,0,5,.000,2,3,.667,1,6,7,2,0,0,2,2,8
377,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-01-04,Kansas,@,Oklahoma State,REG,W,0,26,1,6,.167,1,5,.200,0,1,.000,0,1,.000,4,11,15,1,0,0,2,2,2
378,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-01-08,Kansas,@,Texas Tech,REG,L,1,32,6,8,.750,3,3,1.000,3,5,.600,5,6,.833,1,1,2,0,3,1,4,1,20
379,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-01-11,Kansas,,Iowa State,REG,W,1,24,2,6,.333,2,3,.667,0,3,.000,0,1,.000,0,2,2,5,0,0,2,1,4
380,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-01-15,Kansas,,West Virginia,REG,W,1,31,10,13,.769,7,7,1.000,3,6,.500,0,0,,2,6,8,5,2,1,1,3,23
381,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-01-18,Kansas,@,Oklahoma,REG,W,1,35,6,10,.600,4,5,.800,2,5,.400,2,2,1.000,1,7,8,2,0,0,1,4,16
382,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-01-22,Kansas,@,Kansas State,REG,W,1,31,5,9,.556,4,6,.667,1,3,.333,5,6,.833,4,6,10,0,0,0,0,3,16
383,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-01-24,Kansas,,Texas Tech,REG,W,1,48,3,10,.300,3,7,.429,0,3,.000,3,4,.750,1,10,11,2,3,0,2,4,9
384,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-01-29,Kansas,,Kentucky,REG,L,1,31,3,10,.300,1,5,.200,2,5,.400,0,0,,0,8,8,1,0,0,2,2,8
385,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-02-01,Kansas,@,Iowa State,REG,W,1,36,5,8,.625,4,6,.667,1,2,.500,2,3,.667,0,6,6,4,2,0,5,1,13
386,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-02-05,Kansas,,Baylor,REG,W,1,29,7,10,.700,6,6,1.000,1,4,.250,0,0,,2,5,7,4,2,1,1,1,15
387,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-02-07,Kansas,@,Texas,REG,L,1,32,6,10,.600,6,10,.600,0,0,,6,8,.750,2,9,11,2,1,1,3,4,18
388,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-02-12,Kansas,,Oklahoma,REG,W,1,38,8,12,.667,7,10,.700,1,2,.500,5,6,.833,3,6,9,2,0,0,0,2,22
389,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-02-14,Kansas,,Oklahoma State,REG,W,1,25,4,11,.364,3,8,.375,1,3,.333,2,3,.667,2,5,7,0,1,0,1,3,11
390,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-02-19,Kansas,@,West Virginia,REG,W,1,35,1,5,.200,1,4,.250,0,1,.000,8,9,.889,0,11,11,0,1,0,1,3,10
391,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-02-22,Kansas,,Kansas State,REG,W,1,29,7,9,.778,4,5,.800,3,4,.750,0,0,,1,3,4,0,2,0,0,0,17
392,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-02-26,Kansas,@,Baylor,REG,L,1,38,2,10,.200,2,5,.400,0,5,.000,3,4,.750,2,1,3,3,0,0,1,3,7
393,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-03-01,Kansas,@,TCU,REG,L,1,34,6,11,.545,5,8,.625,1,3,.333,0,1,.000,2,5,7,1,0,0,1,4,13
394,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-03-03,Kansas,,TCU,REG,W,1,34,2,4,.500,2,3,.667,0,1,.000,5,7,.714,1,9,10,3,2,1,0,2,9
395,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-03-05,Kansas,,Texas,REG,W,0,37,5,9,.556,3,4,.750,2,5,.400,5,6,.833,4,9,13,0,2,2,1,2,17
396,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-03-10,Kansas,N,West Virginia,CTOURN,W,1,27,4,9,.444,2,5,.400,2,4,.500,5,6,.833,0,5,5,0,0,1,3,4,15
397,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-03-11,Kansas,N,TCU,CTOURN,W,1,32,4,6,.667,3,4,.750,1,2,.500,0,0,,1,1,2,5,1,1,1,1,9
398,Jalen Wilson,/cbb/players/jalen-wilson-1.html,10,SO,F,6-8,215,"Denton, TX",John H. Guyer HS,51 (2019)," 10.9 Pts, 7.0 Reb, 1.7 Ast",2021-22,2022-03-12,Kansas,N,Texas Tech,CTOURN,W,1,35,5,9,.556,5,6,.833,0,3,.000,2,4,.500,0,5,5,2,2,1,2,5,12
399,Dajuan Harris,/cbb/players/dajuan-harris-1.html,3,JR,G,6-1,160,"Columbia, MO",Rock Bridge HS,," 5.2 Pts, 1.4 Reb, 4.4 Ast",2020-21,2020-11-26,Kansas,N,Gonzaga,REG,L,0,3,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0
